fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
2658,car,0.93,tensor(1.),1416,318,1573,423,,0,0,0,0,0,
2658,car,0.73,tensor(2.),1285,314,1338,354,,0,0,0,0,0,
2659,car,0.94,tensor(1.),1414,318,1570,424,,0,0,0,0,0,
2659,car,0.74,tensor(2.),1285,315,1339,352,,0,0,0,0,0,
2659,person,0.67,tensor(3.),498,293,551,414,,0,0,0,0,0,
2660,car,0.91,tensor(1.),1414,319,1566,420,,0,0,0,0,0,
2660,car,0.75,tensor(2.),1285,316,1337,353,,0,0,0,0,0,
2660,person,0.64,tensor(3.),500,295,554,413,,0,0,0,0,0,
2661,car,0.86,tensor(1.),1416,320,1560,418,,0,0,0,0,0,
2661,car,0.73,tensor(2.),1285,317,1336,353,,0,0,0,0,0,
2661,person,0.66,tensor(3.),502,290,558,414,,0,0,0,0,0,
2662,car,0.87,tensor(1.),1414,319,1553,418,,0,0,0,0,0,
2662,car,0.74,tensor(2.),1283,316,1335,352,,0,0,0,0,0,
2662,person,0.61,tensor(3.),505,289,558,414,,0,0,0,0,0,
2663,car,0.85,tensor(1.),1407,319,1552,414,,0,0,0,0,0,
2663,car,0.75,tensor(2.),1282,316,1335,353,,0,0,0,0,0,
2663,car,0.64,tensor(3.),1864,395,1919,542,,0,0,0,0,0,
2664,car,0.84,tensor(1.),1399,320,1547,412,,0,0,0,0,0,
2664,car,0.76,tensor(2.),1281,316,1336,353,,0,0,0,0,0,
2664,car,0.66,tensor(3.),1845,391,1919,538,,0,0,0,0,0,
2664,person,0.64,tensor(4.),508,291,564,417,,0,0,0,0,0,
2664,car,0.64,tensor(5.),1353,322,1396,357,,0,0,0,0,0,
2665,car,0.9,tensor(1.),1399,318,1542,411,,0,0,0,0,0,
2665,car,0.75,tensor(2.),1280,315,1335,353,,0,0,0,0,0,
2665,car,0.68,tensor(3.),1827,380,1919,533,,0,0,0,0,0,
2665,car,0.65,tensor(4.),1355,322,1395,357,,0,0,0,0,0,
2665,car,0.62,tensor(5.),1340,321,1385,353,,0,0,0,0,0,
2666,car,0.9,tensor(1.),1397,318,1539,411,,0,0,0,0,0,
2666,car,0.73,tensor(2.),1280,316,1335,353,,0,0,0,0,0,
2666,car,0.68,tensor(3.),1357,322,1396,357,,0,0,0,0,0,
2666,car,0.63,tensor(4.),1340,321,1385,353,,0,0,0,0,0,
2666,car,0.62,tensor(5.),1808,375,1919,531,,0,0,0,0,0,
2667,car,0.88,tensor(1.),1402,318,1534,411,,0,0,0,0,0,
2667,car,0.73,tensor(2.),1279,316,1337,353,,0,0,0,0,0,
2667,car,0.68,tensor(3.),1354,322,1398,357,,0,0,0,0,0,
2667,person,0.63,tensor(4.),507,292,566,414,,0,0,0,0,0,
2667,car,0.63,tensor(5.),1793,343,1919,525,,0,0,0,0,0,
2667,car,0.63,tensor(6.),1341,321,1386,352,,0,0,0,0,0,
2668,car,0.91,tensor(1.),1394,318,1527,410,,0,0,0,0,0,
2668,car,0.79,tensor(2.),1777,337,1919,523,,0,0,0,0,0,
2668,car,0.71,tensor(3.),1278,317,1337,353,,0,0,0,0,0,
2668,car,0.69,tensor(4.),1356,322,1401,356,,0,0,0,0,0,
2668,person,0.64,tensor(5.),510,298,568,415,,0,0,0,0,0,
2668,car,0.62,tensor(6.),1341,321,1383,352,,0,0,0,0,0,
2669,car,0.9,tensor(1.),1395,318,1525,409,,0,0,0,0,0,
2669,car,0.86,tensor(2.),1764,334,1919,518,,0,0,0,0,0,
2669,car,0.67,tensor(3.),1357,322,1403,356,,0,0,0,0,0,
2669,car,0.67,tensor(4.),1278,317,1333,353,,0,0,0,0,0,
2669,car,0.63,tensor(5.),1341,321,1383,352,,0,0,0,0,0,
2670,car,0.9,tensor(1.),1750,328,1919,518,,0,0,0,0,0,
2670,car,0.89,tensor(2.),1391,319,1522,409,,0,0,0,0,0,
2670,car,0.7,tensor(3.),1356,321,1405,356,,0,0,0,0,0,
2670,car,0.65,tensor(4.),1278,317,1333,352,,0,0,0,0,0,
2670,car,0.63,tensor(5.),1342,321,1385,352,,0,0,0,0,0,
2671,car,0.88,tensor(1.),1735,329,1919,516,,0,0,0,0,0,
2671,car,0.86,tensor(2.),1391,317,1517,409,,0,0,0,0,0,
2671,car,0.67,tensor(3.),1351,321,1404,357,,0,0,0,0,0,
2671,car,0.65,tensor(4.),1279,317,1333,353,,0,0,0,0,0,
2671,car,0.64,tensor(5.),1342,321,1386,353,,0,0,0,0,0,
2672,car,0.84,tensor(1.),1723,328,1919,533,,0,0,0,0,0,
2672,car,0.79,tensor(2.),1390,317,1513,409,,0,0,0,0,0,
2672,car,0.67,tensor(3.),1342,321,1386,353,,0,0,0,0,0,
2672,car,0.66,tensor(4.),1351,322,1399,356,,0,0,0,0,0,
2672,car,0.64,tensor(5.),1278,317,1331,352,,0,0,0,0,0,
2673,car,0.86,tensor(1.),1711,328,1919,540,,0,0,0,0,0,
2673,car,0.81,tensor(2.),1385,320,1510,405,,0,0,0,0,0,
2673,car,0.7,tensor(3.),1341,321,1386,353,,0,0,0,0,0,
2673,car,0.67,tensor(4.),1351,322,1397,355,,0,0,0,0,0,
2673,car,0.64,tensor(5.),1276,317,1331,351,,0,0,0,0,0,
2674,car,0.86,tensor(1.),1697,329,1919,538,,0,0,0,0,0,
2674,car,0.83,tensor(2.),1381,320,1508,405,,0,0,0,0,0,
2674,car,0.68,tensor(3.),1348,321,1403,355,,0,0,0,0,0,
2674,car,0.66,tensor(4.),1274,316,1330,350,,0,0,0,0,0,
2675,car,0.9,tensor(1.),1683,328,1919,533,,0,0,0,0,0,
2675,car,0.85,tensor(2.),1381,318,1508,405,,0,0,0,0,0,
2675,car,0.68,tensor(3.),1341,321,1394,353,,0,0,0,0,0,
2675,person,0.67,tensor(4.),539,292,583,412,,0,0,0,0,0,
2675,car,0.65,tensor(5.),1272,315,1329,350,,0,0,0,0,0,
2676,car,0.88,tensor(1.),1673,327,1919,526,,0,0,0,0,0,
2676,car,0.87,tensor(2.),1378,319,1508,404,,0,0,0,0,0,
2676,car,0.67,tensor(3.),1342,321,1394,353,,0,0,0,0,0,
2676,car,0.66,tensor(4.),1272,315,1327,349,,0,0,0,0,0,
2676,person,0.61,tensor(5.),539,284,589,412,,0,0,0,0,0,
2677,car,0.88,tensor(1.),1663,324,1919,522,,0,0,0,0,0,
2677,car,0.85,tensor(2.),1376,317,1502,405,,0,0,0,0,0,
2677,car,0.69,tensor(3.),1342,321,1391,352,,0,0,0,0,0,
2677,car,0.67,tensor(4.),1272,314,1326,348,,0,0,0,0,0,
2677,person,0.62,tensor(5.),541,286,589,412,,0,0,0,0,0,
2678,car,0.87,tensor(1.),1649,323,1919,517,,0,0,0,0,0,
2678,car,0.83,tensor(2.),1375,316,1502,403,,0,0,0,0,0,
2678,car,0.7,tensor(3.),1343,321,1385,351,,0,0,0,0,0,
2678,person,0.66,tensor(4.),542,293,591,411,,0,0,0,0,0,
2678,car,0.66,tensor(5.),1271,314,1321,348,,0,0,0,0,0,
2679,car,0.87,tensor(1.),1640,323,1919,512,,0,0,0,0,0,
2679,car,0.81,tensor(2.),1376,317,1499,402,,0,0,0,0,0,
2679,car,0.67,tensor(3.),1269,314,1318,348,,0,0,0,0,0,
2679,car,0.67,tensor(4.),1343,321,1380,350,,0,0,0,0,0,
2680,car,0.89,tensor(1.),1634,323,1919,508,,0,0,0,0,0,
2680,car,0.83,tensor(2.),1372,317,1493,402,,0,0,0,0,0,
2680,car,0.67,tensor(3.),1270,313,1317,348,,0,0,0,0,0,
2680,car,0.67,tensor(4.),1343,321,1382,350,,0,0,0,0,0,
2681,car,0.86,tensor(1.),1621,323,1919,505,"Ea
",0.58,260,79,298,107,"Ea
"
2681,car,0.75,tensor(2.),1373,317,1487,401,,0,0,0,0,0,
2681,car,0.66,tensor(3.),1269,313,1316,347,,0,0,0,0,0,
2681,car,0.65,tensor(4.),1343,322,1378,350,,0,0,0,0,0,
2682,car,0.89,tensor(1.),1614,323,1920,506,"TSF
",0.62,252,80,306,100,"TSF
"
2682,car,0.8,tensor(2.),1369,321,1490,399,,0,0,0,0,0,
2682,car,0.65,tensor(3.),1267,313,1316,348,,0,0,0,0,0,
2682,person,0.61,tensor(4.),547,288,601,409,,0,0,0,0,0,
2683,car,0.91,tensor(1.),1605,324,1919,504,"ray
",0.56,245,78,311,96,"ray
"
2683,car,0.78,tensor(2.),1368,320,1487,399,,0,0,0,0,0,
2683,car,0.7,tensor(3.),1266,313,1315,349,,0,0,0,0,0,
2683,car,0.61,tensor(4.),1343,321,1376,349,,0,0,0,0,0,
2684,car,0.89,tensor(1.),1594,324,1920,504,"Ear
",0.57,235,74,301,95,"Ear
"
2684,car,0.75,tensor(2.),1367,319,1479,397,,0,0,0,0,0,
2684,car,0.7,tensor(3.),1265,314,1314,349,,0,0,0,0,0,
2684,car,0.65,tensor(4.),1342,321,1376,349,,0,0,0,0,0,
2685,car,0.9,tensor(1.),1587,324,1918,501,"[SO771
",0.63,230,74,291,93,"[SO771
"
2685,car,0.83,tensor(2.),1362,319,1473,395,,0,0,0,0,0,
2685,car,0.67,tensor(3.),1266,314,1314,348,,0,0,0,0,0,
2686,car,0.9,tensor(1.),1578,324,1909,498,"SV
",0.56,224,74,283,90,"SV
"
2686,car,0.75,tensor(2.),1360,320,1471,394,,0,0,0,0,0,
2686,car,0.65,tensor(3.),1264,315,1313,348,,0,0,0,0,0,
2687,car,0.91,tensor(1.),1571,323,1893,494,"[Ory ae
",0.58,216,74,274,89,"[Ory ae
"
2687,car,0.79,tensor(2.),1358,319,1466,393,,0,0,0,0,0,
2687,car,0.62,tensor(3.),1263,315,1313,349,,0,0,0,0,0,
2688,car,0.89,tensor(1.),1566,324,1878,488,,0.62,207,70,263,87,
2688,car,0.8,tensor(2.),1353,319,1463,392,,0,0,0,0,0,
2688,person,0.64,tensor(3.),567,298,613,412,,0,0,0,0,0,
2689,car,0.88,tensor(1.),1557,325,1861,488,"Dye
",0.52,203,67,257,84,"Dye
"
2689,car,0.83,tensor(2.),1353,318,1461,392,,0,0,0,0,0,
2690,car,0.9,tensor(1.),1550,324,1848,485,"[SOvFe
",0.71,195,66,249,83,"[SOvFe
"
2690,car,0.78,tensor(2.),1355,319,1459,391,,0,0,0,0,0,
2691,car,0.9,tensor(1.),1543,325,1830,482,"res
",0.46,188,64,243,80,"res
"
2691,car,0.78,tensor(2.),1354,318,1457,389,,0,0,0,0,0,
2692,car,0.89,tensor(1.),1538,324,1817,479,"Toayrae
",0.65,182,64,234,80,"Toayrae
"
2692,car,0.74,tensor(2.),1352,318,1453,388,,0,0,0,0,0,
2693,car,0.86,tensor(1.),1529,324,1806,477,"Savvy
",0.6,179,62,230,78,"Savvy
"
2693,car,0.79,tensor(2.),1348,319,1450,386,,0,0,0,0,0,
2694,car,0.9,tensor(1.),1526,322,1791,472,"Srrep
",0.6,171,62,221,79,"Srrep
"
2694,car,0.73,tensor(2.),1349,317,1448,387,,0,0,0,0,0,
2695,car,0.86,tensor(1.),1518,321,1780,472,"ves
",0.28,168,62,218,78,"ves
"
2695,car,0.77,tensor(2.),1349,318,1447,386,,0,0,0,0,0,
2695,car,0.62,tensor(3.),1439,318,1515,388,,0,0,0,0,0,
2696,car,0.83,tensor(1.),1513,324,1771,468,"leg 5)
",0.58,163,58,211,74,"leg 5)
"
2696,car,0.77,tensor(2.),1346,318,1446,386,,0,0,0,0,0,
2696,person,0.7,tensor(3.),579,298,627,405,,0,0,0,0,0,
2696,car,0.65,tensor(4.),1439,319,1512,383,,0,0,0,0,0,
2697,car,0.86,tensor(1.),1503,324,1755,465,"Tas
",0.49,163,57,209,72,"Tas
"
2697,car,0.82,tensor(2.),1348,318,1446,387,,0,0,0,0,0,
2697,person,0.79,tensor(3.),581,294,626,406,,0,0,0,0,0,
2697,car,0.65,tensor(4.),1439,320,1512,382,,0,0,0,0,0,
2698,car,0.84,tensor(1.),1503,322,1747,460,"TSOvr ee
",0.58,152,57,199,73,"TSOvr ee
"
2698,car,0.8,tensor(2.),1348,320,1445,386,,0,0,0,0,0,
2698,person,0.76,tensor(3.),586,296,632,402,,0,0,0,0,0,
2698,car,0.7,tensor(4.),1438,320,1512,382,,0,0,0,0,0,
2699,car,0.87,tensor(1.),1493,321,1734,459,"re
",0.27,153,57,199,73,"re
"
2699,car,0.77,tensor(2.),1344,318,1442,385,,0,0,0,0,0,
2699,person,0.74,tensor(3.),590,297,634,402,,0,0,0,0,0,
2699,car,0.72,tensor(4.),1437,320,1512,382,,0,0,0,0,0,
2699,car,0.61,tensor(5.),1302,317,1344,347,,0,0,0,0,0,
2700,car,0.85,tensor(1.),1488,320,1725,458,"TVR
",0.23,148,57,194,73,"TVR
"
2700,car,0.75,tensor(2.),1341,317,1440,385,,0,0,0,0,0,
2700,car,0.75,tensor(3.),1436,321,1510,382,,0,0,0,0,0,
2700,person,0.7,tensor(4.),592,296,637,404,,0,0,0,0,0,
2701,car,0.87,tensor(1.),1484,318,1717,456,,0,0,0,0,0,
2701,car,0.78,tensor(2.),1435,321,1512,381,,0,0,0,0,0,
2701,car,0.73,tensor(3.),1340,317,1440,384,,0.2,93,43,99,67,
2702,car,0.89,tensor(1.),1480,320,1702,455,"Trae
",0.11,138,56,183,73,"Trae
"
2702,car,0.78,tensor(2.),1434,321,1511,381,,0,0,0,0,0,
2702,car,0.75,tensor(3.),1339,315,1437,383,,0,0,0,0,0,
2703,car,0.84,tensor(1.),1476,319,1696,452,,0,0,0,0,0,
2703,car,0.7,tensor(2.),1340,317,1439,383,,0,0,0,0,0,
2703,car,0.65,tensor(3.),1435,321,1514,380,,0,0,0,0,0,
2704,car,0.86,tensor(1.),1473,321,1684,449,,0,0,0,0,0,
2704,car,0.7,tensor(2.),1340,318,1443,383,,0,0,0,0,0,
2704,car,0.64,tensor(3.),1434,321,1512,379,,0,0,0,0,0,
2705,car,0.84,tensor(1.),1469,320,1677,449,,0,0,0,0,0,
2705,car,0.67,tensor(2.),1337,318,1437,383,,0,0,0,0,0,
2706,car,0.87,tensor(1.),1462,321,1671,445,,0,0,0,0,0,
2706,car,0.66,tensor(2.),1336,317,1429,381,,0,0,0,0,0,
2707,car,0.86,tensor(1.),1459,319,1658,443,,0,0,0,0,0,
2707,car,0.69,tensor(2.),1335,316,1429,383,,0,0,0,0,0,
2708,car,0.86,tensor(1.),1449,317,1650,441,,0,0,0,0,0,
2708,car,0.77,tensor(2.),1332,316,1422,380,,0,0,0,0,0,
2709,car,0.9,tensor(1.),1449,320,1644,439,,0,0,0,0,0,
2709,car,0.76,tensor(2.),1332,315,1421,379,,0,0,0,0,0,
2710,car,0.89,tensor(1.),1450,320,1637,438,,0,0,0,0,0,
2710,car,0.78,tensor(2.),1332,315,1421,379,,0,0,0,0,0,
2711,car,0.85,tensor(1.),1438,318,1630,436,,0,0,0,0,0,
2711,car,0.77,tensor(2.),1332,315,1415,378,,0,0,0,0,0,
2712,car,0.84,tensor(1.),1439,318,1619,434,,0,0,0,0,0,
2712,car,0.77,tensor(2.),1331,315,1415,379,,0,0,0,0,0,
2713,car,0.86,tensor(1.),1433,318,1616,433,,0,0,0,0,0,
2713,car,0.72,tensor(2.),1329,315,1409,377,,0,0,0,0,0,
2714,car,0.86,tensor(1.),1437,318,1610,430,"TIE
",0.22,92,44,134,61,"TIE
"
2714,car,0.73,tensor(2.),1328,316,1409,377,,0,0,0,0,0,
2715,car,0.92,tensor(1.),1424,319,1603,431,,0,0,0,0,0,
2715,car,0.7,tensor(2.),1329,316,1408,377,,0,0,0,0,0,
2715,person,0.62,tensor(3.),620,274,666,397,,0,0,0,0,0,
2716,car,0.93,tensor(1.),1424,319,1597,428,,0,0,0,0,0,
2716,car,0.68,tensor(2.),1328,315,1407,377,,0,0,0,0,0,
2717,car,0.92,tensor(1.),1422,319,1590,426,,0,0,0,0,0,
2717,car,0.73,tensor(2.),1326,315,1406,376,,0,0,0,0,0,
2718,car,0.92,tensor(1.),1419,320,1580,425,,0,0,0,0,0,
2718,car,0.69,tensor(2.),1323,314,1404,374,,0,0,0,0,0,
2719,car,0.92,tensor(1.),1420,319,1577,424,,0,0,0,0,0,
2719,car,0.71,tensor(2.),1319,315,1410,375,,0,0,0,0,0,
2719,person,0.67,tensor(3.),623,290,670,400,,0,0,0,0,0,
2720,car,0.92,tensor(1.),1412,318,1571,420,,0,0,0,0,0,
2720,car,0.66,tensor(2.),1319,315,1405,373,,0,0,0,0,0,
2720,person,0.65,tensor(3.),623,288,670,400,,0,0,0,0,0,
2721,car,0.91,tensor(1.),1408,317,1567,419,,0,0,0,0,0,
2721,car,0.69,tensor(2.),1320,316,1406,374,,0,0,0,0,0,
2721,person,0.64,tensor(3.),623,278,672,399,,0,0,0,0,0,
2722,car,0.85,tensor(1.),1423,318,1560,418,,0,0,0,0,0,
2722,car,0.69,tensor(2.),1319,315,1402,372,,0,0,0,0,0,
2723,car,0.87,tensor(1.),1429,319,1556,417,,0,0,0,0,0,
2723,car,0.68,tensor(2.),1318,315,1398,372,,0,0,0,0,0,
2724,car,0.87,tensor(1.),1399,318,1554,415,,0,0,0,0,0,
2724,car,0.76,tensor(2.),1320,316,1394,371,,0,0,0,0,0,
2725,car,0.91,tensor(1.),1395,317,1547,412,,0,0,0,0,0,
2725,car,0.77,tensor(2.),1314,315,1394,371,,0,0,0,0,0,
2726,car,0.92,tensor(1.),1396,318,1542,412,,0,0,0,0,0,
2726,car,0.74,tensor(2.),1316,316,1392,371,,0,0,0,0,0,
2727,car,0.9,tensor(1.),1393,318,1535,411,,0,0,0,0,0,
2727,car,0.75,tensor(2.),1312,314,1388,368,,0,0,0,0,0,
2728,car,0.88,tensor(1.),1389,318,1533,411,,0,0,0,0,0,
2728,car,0.78,tensor(2.),1314,315,1391,371,,0,0,0,0,0,
2729,car,0.89,tensor(1.),1401,317,1526,409,,0,0,0,0,0,
2729,car,0.74,tensor(2.),1310,315,1391,368,,0,0,0,0,0,
2729,car,0.61,tensor(3.),1243,317,1286,345,,0,0,0,0,0,
2730,car,0.86,tensor(1.),1408,318,1523,409,,0,0,0,0,0,
2730,car,0.77,tensor(2.),1310,314,1388,368,,0,0,0,0,0,
2730,car,0.61,tensor(3.),1242,317,1286,345,,0,0,0,0,0,
2731,car,0.84,tensor(1.),1392,318,1518,409,,0,0,0,0,0,
2731,car,0.76,tensor(2.),1309,314,1385,367,,0,0,0,0,0,
2731,car,0.62,tensor(3.),1242,317,1286,345,,0,0,0,0,0,
2732,car,0.83,tensor(1.),1396,320,1511,406,,0,0,0,0,0,
2732,car,0.74,tensor(2.),1309,316,1388,369,,0,0,0,0,0,
2733,car,0.82,tensor(1.),1382,320,1508,406,,0,0,0,0,0,
2733,car,0.74,tensor(2.),1309,316,1382,368,,0,0,0,0,0,
2734,car,0.8,tensor(1.),1385,319,1507,405,,0,0,0,0,0,
2734,car,0.74,tensor(2.),1309,315,1382,368,,0,0,0,0,0,
2735,car,0.77,tensor(1.),1375,319,1506,405,,0,0,0,0,0,
2735,car,0.71,tensor(2.),1309,315,1379,368,,0,0,0,0,0,
2736,car,0.77,tensor(1.),1378,317,1504,404,,0,0,0,0,0,
2736,car,0.7,tensor(2.),1308,315,1382,368,,0,0,0,0,0,
2737,car,0.75,tensor(1.),1379,317,1501,403,,0,0,0,0,0,
2737,car,0.71,tensor(2.),1309,316,1379,367,,0,0,0,0,0,
2738,car,0.78,tensor(1.),1371,317,1501,403,,0,0,0,0,0,
2738,car,0.72,tensor(2.),1309,316,1376,366,,0,0,0,0,0,
2739,car,0.75,tensor(1.),1367,319,1498,402,,0,0,0,0,0,
2739,car,0.72,tensor(2.),1307,316,1379,366,,0,0,0,0,0,
2740,car,0.74,tensor(1.),1367,318,1488,402,,0,0,0,0,0,
2740,car,0.7,tensor(2.),1307,315,1373,366,,0,0,0,0,0,
2741,car,0.74,tensor(1.),1306,314,1372,364,,0,0,0,0,0,
2741,car,0.72,tensor(2.),1363,317,1490,401,,0,0,0,0,0,
2742,car,0.74,tensor(1.),1361,318,1501,399,,0,0,0,0,0,
2742,car,0.72,tensor(2.),1305,314,1371,363,,0,0,0,0,0,
2743,car,0.75,tensor(1.),1357,317,1492,397,,0,0,0,0,0,
2743,car,0.7,tensor(2.),1306,314,1367,362,,0,0,0,0,0,
2744,car,0.76,tensor(1.),1357,317,1475,396,,0,0,0,0,0,
2744,car,0.75,tensor(2.),1306,314,1367,363,,0,0,0,0,0,
2745,car,0.75,tensor(1.),1355,317,1468,395,,0,0,0,0,0,
2745,car,0.74,tensor(2.),1304,314,1367,363,,0,0,0,0,0,
2746,car,0.74,tensor(1.),1302,315,1366,364,,0,0,0,0,0,
2746,car,0.7,tensor(2.),1354,317,1465,395,,0,0,0,0,0,
2746,car,0.64,tensor(3.),1353,318,1510,393,,0,0,0,0,0,
2747,car,0.75,tensor(1.),1299,315,1366,364,,0,0,0,0,0,
2747,car,0.69,tensor(2.),1354,318,1462,394,,0,0,0,0,0,
2748,car,0.75,tensor(1.),1299,314,1365,362,,0,0,0,0,0,
2748,car,0.68,tensor(2.),1350,318,1455,393,,0,0,0,0,0,
2749,car,0.74,tensor(1.),1300,315,1364,363,,0,0,0,0,0,
2749,car,0.69,tensor(2.),1347,317,1454,393,,0,0,0,0,0,
2750,car,0.75,tensor(1.),1300,314,1360,363,,0,0,0,0,0,
2750,car,0.74,tensor(2.),1347,316,1452,390,,0,0,0,0,0,
2750,car,0.64,tensor(3.),1444,320,1512,382,,0,0,0,0,0,
2751,car,0.76,tensor(1.),1300,314,1360,363,,0,0,0,0,0,
2751,car,0.74,tensor(2.),1347,316,1448,390,,0,0,0,0,0,
2751,car,0.65,tensor(3.),1443,320,1512,381,,0,0,0,0,0,
2752,car,0.77,tensor(1.),1298,314,1356,362,,0,0,0,0,0,
2752,car,0.72,tensor(2.),1346,316,1447,390,,0,0,0,0,0,
2752,car,0.64,tensor(3.),1440,321,1512,381,,0,0,0,0,0,
2753,car,0.78,tensor(1.),1297,313,1355,362,,0,0,0,0,0,
2753,car,0.76,tensor(2.),1344,314,1448,389,,0,0,0,0,0,
2753,car,0.64,tensor(3.),1438,321,1512,381,,0,0,0,0,0,
2754,car,0.75,tensor(1.),1298,311,1356,359,,0,0,0,0,0,
2754,car,0.73,tensor(2.),1341,314,1445,388,,0,0,0,0,0,
2754,car,0.65,tensor(3.),1436,320,1512,380,,0,0,0,0,0,
2755,car,0.74,tensor(1.),1340,316,1442,388,,0,0,0,0,0,
2755,car,0.73,tensor(2.),1297,310,1355,358,,0,0,0,0,0,
2755,car,0.64,tensor(3.),1436,319,1513,382,,0,0,0,0,0,
2756,car,0.72,tensor(1.),1338,315,1439,387,,0,0,0,0,0,
2756,car,0.7,tensor(2.),1297,311,1356,357,,0,0,0,0,0,
2756,car,0.68,tensor(3.),1436,321,1512,381,,0,0,0,0,0,
2757,car,0.72,tensor(1.),1338,315,1438,388,,0,0,0,0,0,
2757,car,0.68,tensor(2.),1436,320,1512,381,,0,0,0,0,0,
2757,car,0.66,tensor(3.),1294,311,1355,358,,0,0,0,0,0,
2758,car,0.69,tensor(1.),1338,316,1437,387,,0,0,0,0,0,
2758,car,0.67,tensor(2.),1434,319,1513,382,,0,0,0,0,0,
2758,car,0.63,tensor(3.),1290,312,1352,360,,0,0,0,0,0,
2759,car,0.7,tensor(1.),1338,316,1437,386,,0,0,0,0,0,
2759,car,0.67,tensor(2.),1434,319,1513,381,,0,0,0,0,0,
2759,car,0.61,tensor(3.),1288,313,1349,363,,0,0,0,0,0,
2760,car,0.68,tensor(1.),1433,321,1513,381,,0,0,0,0,0,
2760,car,0.68,tensor(2.),1338,316,1434,384,,0,0,0,0,0,
2760,car,0.62,tensor(3.),1286,312,1348,358,,0,0,0,0,0,
2761,car,0.69,tensor(1.),1431,321,1513,382,,0,0,0,0,0,
2761,car,0.68,tensor(2.),1337,316,1431,383,,0,0,0,0,0,
2761,car,0.65,tensor(3.),1286,312,1347,358,,0,0,0,0,0,
2762,car,0.72,tensor(1.),1338,316,1428,383,,0,0,0,0,0,
2762,car,0.71,tensor(2.),1427,321,1513,382,,0,0,0,0,0,
2762,car,0.64,tensor(3.),1286,312,1346,359,,0,0,0,0,0,
2763,car,0.71,tensor(1.),1432,321,1512,382,,0,0,0,0,0,
2763,car,0.7,tensor(2.),1334,314,1424,380,,0,0,0,0,0,
2763,car,0.63,tensor(3.),1286,312,1345,359,,0,0,0,0,0,
2764,car,0.71,tensor(1.),1332,314,1423,379,,0,0,0,0,0,
2764,car,0.71,tensor(2.),1432,321,1513,382,,0,0,0,0,0,
2764,car,0.63,tensor(3.),1286,312,1345,362,,0,0,0,0,0,
2765,car,0.74,tensor(1.),1327,314,1423,380,,0,0,0,0,0,
2765,car,0.69,tensor(2.),1433,322,1513,381,,0,0,0,0,0,
2765,car,0.63,tensor(3.),1285,312,1341,362,,0,0,0,0,0,
2766,car,0.79,tensor(1.),1324,314,1420,379,,0,0,0,0,0,
2766,car,0.69,tensor(2.),1433,321,1512,381,,0,0,0,0,0,
2766,car,0.65,tensor(3.),1285,310,1341,361,,0,0,0,0,0,
2767,car,0.79,tensor(1.),1323,315,1421,380,,0,0,0,0,0,
2767,car,0.69,tensor(2.),1433,321,1512,382,,0,0,0,0,0,
2767,car,0.69,tensor(3.),1285,312,1338,362,,0,0,0,0,0,
2768,car,0.77,tensor(1.),1326,316,1416,380,,0,0,0,0,0,
2768,car,0.7,tensor(2.),1285,312,1338,363,,0,0,0,0,0,
2768,car,0.68,tensor(3.),1432,322,1512,382,,0,0,0,0,0,
2769,car,0.75,tensor(1.),1325,316,1410,379,,0,0,0,0,0,
2769,car,0.67,tensor(2.),1285,311,1338,362,,0,0,0,0,0,
2769,car,0.67,tensor(3.),1432,322,1513,382,,0,0,0,0,0,
2770,car,0.73,tensor(1.),1324,316,1409,379,,0,0,0,0,0,
2770,car,0.69,tensor(2.),1285,311,1336,362,,0,0,0,0,0,
2770,car,0.67,tensor(3.),1431,322,1512,382,,0,0,0,0,0,
2771,car,0.71,tensor(1.),1322,315,1405,377,,0,0,0,0,0,
2771,car,0.69,tensor(2.),1284,312,1335,360,,0,0,0,0,0,
2771,car,0.67,tensor(3.),1432,322,1513,382,,0,0,0,0,0,
2772,car,0.74,tensor(1.),1321,315,1404,378,,0,0,0,0,0,
2772,car,0.68,tensor(2.),1284,311,1335,360,,0,0,0,0,0,
2772,car,0.67,tensor(3.),1432,322,1513,382,,0,0,0,0,0,
2773,car,0.73,tensor(1.),1320,315,1403,378,,0,0,0,0,0,
2773,car,0.66,tensor(2.),1433,322,1513,382,,0,0,0,0,0,
2773,car,0.65,tensor(3.),1284,312,1333,355,,0,0,0,0,0,
2774,car,0.71,tensor(1.),1321,315,1402,378,,0,0,0,0,0,
2774,car,0.66,tensor(2.),1433,322,1513,382,,0,0,0,0,0,
2774,car,0.63,tensor(3.),1283,312,1333,352,,0,0,0,0,0,
2775,car,0.75,tensor(1.),1320,315,1401,377,,0,0,0,0,0,
2775,car,0.66,tensor(2.),1433,322,1513,382,,0,0,0,0,0,
2775,car,0.63,tensor(3.),1281,312,1333,354,,0,0,0,0,0,
2776,car,0.69,tensor(1.),1320,315,1396,376,,0,0,0,0,0,
2776,car,0.66,tensor(2.),1433,322,1513,382,,0,0,0,0,0,
2776,car,0.63,tensor(3.),1281,313,1332,358,,0,0,0,0,0,
2777,car,0.72,tensor(1.),1316,315,1395,375,,0,0,0,0,0,
2777,car,0.64,tensor(2.),1433,322,1513,382,,0,0,0,0,0,
2778,car,0.72,tensor(1.),1316,315,1395,375,,0,0,0,0,0,
